tconst,stars,n,date
tt4504044,3,980,2023-02-14
tt4504044,4,2143,2023-02-14
tt4504044,5,5038,2023-02-14
tt4504044,6,7792,2023-02-14
tt4504044,7,5620,2023-02-14
tt4504044,8,2380,2023-02-14
tt4504044,9,738,2023-02-14
tt4504044,10,1100,2023-02-14
tt4513674,1,1032,2023-02-14
tt4513674,2,636,2023-02-14
tt4513674,3,1158,2023-02-14
tt4513674,4,2581,2023-02-14
tt4513674,5,7480,2023-02-14
tt4513674,6,20042,2023-02-14
tt4513674,7,26607,2023-02-14
tt4513674,8,12567,2023-02-14
tt4513674,9,3660,2023-02-14
tt4513674,10,2606,2023-02-14
tt4513678,1,2240,2023-02-14
tt4513678,2,1342,2023-02-14
tt4513678,3,2150,2023-02-14
tt4513678,4,4311,2023-02-14
tt4513678,5,10248,2023-02-14
tt4513678,6,26567,2023-02-14
tt4513678,7,49903,2023-02-14
tt4513678,8,44629,2023-02-14
tt4513678,9,20397,2023-02-14
tt4513678,10,24859,2023-02-14
tt4520364,1,986,2023-02-14
tt4520364,2,810,2023-02-14
tt4520364,3,1719,2023-02-14
tt4520364,4,3700,2023-02-14
tt4520364,5,8747,2023-02-14
tt4520364,6,13379,2023-02-14
tt4520364,7,9162,2023-02-14
tt4520364,8,3458,2023-02-14
tt4520364,9,968,2023-02-14
tt4520364,10,1291,2023-02-14
tt4520988,1,3323,2023-02-14
tt4520988,2,1764,2023-02-14
tt4520988,3,2910,2023-02-14
tt4520988,4,5907,2023-02-14
tt4520988,5,14451,2023-02-14
tt4520988,6,33713,2023-02-14
tt4520988,7,49028,2023-02-14
tt4520988,8,32500,2023-02-14
tt4520988,9,14878,2023-02-14
tt4520988,10,18672,2023-02-14
tt4530422,1,1658,2023-02-14
tt4530422,2,1015,2023-02-14
tt4530422,3,1805,2023-02-14
tt4530422,4,3679,2023-02-14
tt4530422,5,9446,2023-02-14
tt4530422,6,23500,2023-02-14
tt4530422,7,33166,2023-02-14
tt4530422,8,17304,2023-02-14
tt4530422,9,4936,2023-02-14
tt4530422,10,4642,2023-02-14
tt4532038,1,967,2023-02-14
tt4532038,2,603,2023-02-14
tt4532038,3,1020,2023-02-14
tt4532038,4,1840,2023-02-14
tt4532038,5,4332,2023-02-14
tt4532038,6,5937,2023-02-14
tt4532038,7,3778,2023-02-14
tt4532038,8,1566,2023-02-14
tt4532038,9,608,2023-02-14
tt4532038,10,1253,2023-02-14
tt4532826,1,5066,2023-02-14
tt4532826,2,3478,2023-02-14
tt4532826,3,5206,2023-02-14
tt4532826,4,8068,2023-02-14
tt4532826,5,13996,2023-02-14
tt4532826,6,16250,2023-02-14
tt4532826,7,11656,2023-02-14
tt4532826,8,5767,2023-02-14
tt4532826,9,2150,2023-02-14
tt4532826,10,3892,2023-02-14
tt4535650,1,7585,2023-02-14
tt4535650,2,1545,2023-02-14
tt4535650,3,1726,2023-02-14
tt4535650,4,2289,2023-02-14
tt4535650,5,3448,2023-02-14
tt4535650,6,3270,2023-02-14
tt4535650,7,2645,2023-02-14
tt4535650,8,1996,2023-02-14
tt4535650,9,2062,2023-02-14
tt4535650,10,9415,2023-02-14
tt4537896,1,460,2023-02-14
tt4537896,2,244,2023-02-14
tt4537896,3,470,2023-02-14
tt4537896,4,1219,2023-02-14
tt4537896,5,3897,2023-02-14
tt4537896,6,11446,2023-02-14
tt4537896,7,13572,2023-02-14
tt4537896,8,5140,2023-02-14
tt4537896,9,1159,2023-02-14
tt4537896,10,1285,2023-02-14
tt4540710,1,1537,2023-02-14
tt4540710,2,393,2023-02-14
tt4540710,3,424,2023-02-14
tt4540710,4,776,2023-02-14
tt4540710,5,1922,2023-02-14
tt4540710,6,6809,2023-02-14
tt4540710,7,20777,2023-02-14
tt4540710,8,25366,2023-02-14
tt4540710,9,10911,2023-02-14
tt4540710,10,8110,2023-02-14
tt4547056,1,1004,2023-02-14
tt4547056,2,617,2023-02-14
tt4547056,3,1098,2023-02-14
tt4547056,4,2332,2023-02-14
tt4547056,5,5902,2023-02-14
tt4547056,6,14103,2023-02-14
tt4547056,7,19560,2023-02-14
tt4547056,8,10860,2023-02-14
tt4547056,9,3371,2023-02-14
tt4547056,10,2435,2023-02-14
tt4547194,1,1104,2023-02-14
tt4547194,2,695,2023-02-14
tt4547194,3,1039,2023-02-14
tt4547194,4,1865,2023-02-14
tt4547194,5,3862,2023-02-14
tt4547194,6,6983,2023-02-14
tt4547194,7,6936,2023-02-14
tt4547194,8,4103,2023-02-14
tt4547194,9,2262,2023-02-14
tt4547194,10,3036,2023-02-14
tt4550098,1,3306,2023-02-14
tt4550098,2,1769,2023-02-14
tt4550098,3,2736,2023-02-14
tt4550098,4,4816,2023-02-14
tt4550098,5,11347,2023-02-14
tt4550098,6,30021,2023-02-14
tt4550098,7,75160,2023-02-14
tt4550098,8,92309,2023-02-14
tt4550098,9,41628,2023-02-14
tt4550098,10,21648,2023-02-14
tt4555426,1,1931,2023-02-14
tt4555426,2,1139,2023-02-14
tt4555426,3,1020,2023-02-14
tt4555426,4,2207,2023-02-14
tt4555426,5,6450,2023-02-14
tt4555426,6,21490,2023-02-14
tt4555426,7,63640,2023-02-14
tt4555426,8,67283,2023-02-14
tt4555426,9,26535,2023-02-14
tt4555426,10,14182,2023-02-14
tt4559006,1,4001,2023-02-14
tt4559006,2,929,2023-02-14
tt4559006,3,906,2023-02-14
tt4559006,4,1370,2023-02-14
tt4559006,5,2316,2023-02-14
tt4559006,6,2932,2023-02-14
tt4559006,7,3060,2023-02-14
tt4559006,8,2358,2023-02-14
tt4559006,9,1409,2023-02-14
tt4559006,10,4709,2023-02-14
tt4560436,1,1895,2023-02-14
tt4560436,2,1523,2023-02-14
tt4560436,3,2558,2023-02-14
tt4560436,4,4993,2023-02-14
tt4560436,5,10988,2023-02-14
tt4560436,6,21981,2023-02-14
tt4560436,7,20744,2023-02-14
tt4560436,8,9812,2023-02-14
tt4560436,9,3077,2023-02-14
tt4560436,10,4215,2023-02-14
tt4566758,1,21087,2023-02-14
tt4566758,2,5734,2023-02-14
tt4566758,3,7301,2023-02-14
tt4566758,4,10895,2023-02-14
tt4566758,5,19142,2023-02-14
tt4566758,6,27304,2023-02-14
tt4566758,7,24290,2023-02-14
tt4566758,8,14221,2023-02-14
tt4566758,9,6398,2023-02-14
tt4566758,10,14055,2023-02-14
tt4572514,1,1427,2023-02-14
tt4572514,2,398,2023-02-14
tt4572514,3,606,2023-02-14
tt4572514,4,1197,2023-02-14
tt4572514,5,3556,2023-02-14
tt4572514,6,12047,2023-02-14
tt4572514,7,35230,2023-02-14
tt4572514,8,32101,2023-02-14
tt4572514,9,10760,2023-02-14
tt4572514,10,7884,2023-02-14
tt4572792,1,666,2023-02-14
tt4572792,2,613,2023-02-14
tt4572792,3,794,2023-02-14
tt4572792,4,1144,2023-02-14
tt4572792,5,2138,2023-02-14
tt4572792,6,4840,2023-02-14
tt4572792,7,7619,2023-02-14
tt4572792,8,5178,2023-02-14
tt4572792,9,2141,2023-02-14
tt4572792,10,3018,2023-02-14
tt4575576,1,694,2023-02-14
tt4575576,2,339,2023-02-14
tt4575576,3,588,2023-02-14
tt4575576,4,1377,2023-02-14
tt4575576,5,3767,2023-02-14
tt4575576,6,11240,2023-02-14
tt4575576,7,23076,2023-02-14
tt4575576,8,20389,2023-02-14
tt4575576,9,8807,2023-02-14
tt4575576,10,9357,2023-02-14
tt4581576,1,718,2023-02-14
tt4581576,2,610,2023-02-14
tt4581576,3,1131,2023-02-14
tt4581576,4,2487,2023-02-14
tt4581576,5,5741,2023-02-14
tt4581576,6,7541,2023-02-14
tt4581576,7,4288,2023-02-14
tt4581576,8,1600,2023-02-14
tt4581576,9,476,2023-02-14
tt4581576,10,901,2023-02-14
tt4590256,1,5853,2023-02-14
tt4590256,2,2125,2023-02-14
tt4590256,3,2360,2023-02-14
tt4590256,4,2867,2023-02-14
tt4590256,5,3734,2023-02-14
tt4590256,6,3235,2023-02-14
tt4590256,7,2065,2023-02-14
tt4590256,8,1158,2023-02-14
tt4590256,9,502,2023-02-14
tt4590256,10,2001,2023-02-14
tt4593060,1,4784,2023-02-14
tt4593060,2,2328,2023-02-14
tt4593060,3,2682,2023-02-14
tt4593060,4,4009,2023-02-14
tt4593060,5,6370,2023-02-14
tt4593060,6,6759,2023-02-14
tt4593060,7,4373,2023-02-14
tt4593060,8,2194,2023-02-14
tt4593060,9,842,2023-02-14
tt4593060,10,2384,2023-02-14
tt4595186,1,951,2023-02-14
tt4595186,2,637,2023-02-14
tt4595186,3,984,2023-02-14
tt4595186,4,2071,2023-02-14
tt4595186,5,5201,2023-02-14
tt4595186,6,12000,2023-02-14
tt4595186,7,13139,2023-02-14
tt4595186,8,6910,2023-02-14
tt4595186,9,2516,2023-02-14
tt4595186,10,3184,2023-02-14
tt4595882,1,547,2023-02-14
tt4595882,2,248,2023-02-14
tt4595882,3,386,2023-02-14
tt4595882,4,810,2023-02-14
tt4595882,5,2617,2023-02-14
tt4595882,6,8885,2023-02-14
tt4595882,7,20118,2023-02-14
tt4595882,8,13881,2023-02-14
tt4595882,9,3922,2023-02-14
tt4595882,10,2016,2023-02-14
tt4614584,1,1396,2023-02-14
tt4614584,2,628,2023-02-14
tt4614584,3,892,2023-02-14
tt4614584,4,1521,2023-02-14
tt4614584,5,3122,2023-02-14
tt4614584,6,6290,2023-02-14
tt4614584,7,9020,2023-02-14
tt4614584,8,6656,2023-02-14
tt4614584,9,3482,2023-02-14
tt4614584,10,6860,2023-02-14
tt4622512,1,1087,2023-02-14
tt4622512,2,424,2023-02-14
tt4622512,3,585,2023-02-14
tt4622512,4,1405,2023-02-14
tt4622512,5,4218,2023-02-14
tt4622512,6,13445,2023-02-14
tt4622512,7,21756,2023-02-14
tt4622512,8,9619,2023-02-14
tt4622512,9,2349,2023-02-14
tt4622512,10,1954,2023-02-14
tt4624424,1,755,2023-02-14
tt4624424,2,493,2023-02-14
tt4624424,3,908,2023-02-14
tt4624424,4,2057,2023-02-14
tt4624424,5,5544,2023-02-14
tt4624424,6,13102,2023-02-14
tt4624424,7,19724,2023-02-14
tt4624424,8,11344,2023-02-14
tt4624424,9,4426,2023-02-14
tt4624424,10,5470,2023-02-14
tt4630562,1,6858,2023-02-14
tt4630562,2,3248,2023-02-14
tt4630562,3,5184,2023-02-14
tt4630562,4,9371,2023-02-14
tt4630562,5,21775,2023-02-14
tt4630562,6,46873,2023-02-14
tt4630562,7,63279,2023-02-14
tt4630562,8,39029,2023-02-14
tt4630562,9,15915,2023-02-14
tt4630562,10,24546,2023-02-14
tt4633690,1,494,2023-02-14
tt4633690,2,252,2023-02-14
tt4633690,3,474,2023-02-14
tt4633690,4,1032,2023-02-14
tt4633690,5,3276,2023-02-14
tt4633690,6,11129,2023-02-14
tt4633690,7,28606,2023-02-14
tt4633690,8,26435,2023-02-14
tt4633690,9,9638,2023-02-14
tt4633690,10,7635,2023-02-14
tt4633694,1,9322,2023-02-14
tt4633694,2,1878,2023-02-14
tt4633694,3,1838,2023-02-14
tt4633694,4,2846,2023-02-14
tt4633694,5,6886,2023-02-14
tt4633694,6,19650,2023-02-14
tt4633694,7,64182,2023-02-14
tt4633694,8,143172,2023-02-14
tt4633694,9,155217,2023-02-14
tt4633694,10,136102,2023-02-14
tt4635372,1,481,2023-02-14
tt4635372,2,122,2023-02-14
tt4635372,3,129,2023-02-14
tt4635372,4,175,2023-02-14
tt4635372,5,479,2023-02-14
tt4635372,6,1199,2023-02-14
tt4635372,7,3648,2023-02-14
tt4635372,8,7827,2023-02-14
tt4635372,9,7743,2023-02-14
tt4635372,10,6976,2023-02-14
tt4645330,1,1434,2023-02-14
tt4645330,2,440,2023-02-14
tt4645330,3,264,2023-02-14
tt4645330,4,510,2023-02-14
tt4645330,5,1460,2023-02-14
tt4645330,6,4645,2023-02-14
tt4645330,7,7341,2023-02-14
tt4645330,8,3922,2023-02-14
tt4645330,9,1112,2023-02-14
tt4645330,10,1003,2023-02-14
tt4645368,1,439,2023-02-14
tt4645368,2,315,2023-02-14
tt4645368,3,511,2023-02-14
tt4645368,4,912,2023-02-14
tt4645368,5,2012,2023-02-14
tt4645368,6,4095,2023-02-14
tt4645368,7,6133,2023-02-14
tt4645368,8,5249,2023-02-14
tt4645368,9,2562,2023-02-14
tt4645368,10,1853,2023-02-14
tt4648786,1,1289,2023-02-14
tt4648786,2,366,2023-02-14
tt4648786,3,446,2023-02-14
tt4648786,4,885,2023-02-14
tt4648786,5,2233,2023-02-14
tt4648786,6,5421,2023-02-14
tt4648786,7,7421,2023-02-14
tt4648786,8,4993,2023-02-14
tt4648786,9,2062,2023-02-14
tt4648786,10,2923,2023-02-14
tt4649466,1,3995,2023-02-14
tt4649466,2,3072,2023-02-14
tt4649466,3,5440,2023-02-14
tt4649466,4,11396,2023-02-14
tt4649466,5,27915,2023-02-14
tt4649466,6,70790,2023-02-14
tt4649466,7,110572,2023-02-14
tt4649466,8,61633,2023-02-14
tt4649466,9,20542,2023-02-14
tt4649466,10,19465,2023-02-14
tt4651520,1,2950,2023-02-14
tt4651520,2,2129,2023-02-14
tt4651520,3,3448,2023-02-14
tt4651520,4,6918,2023-02-14
tt4651520,5,16450,2023-02-14
tt4651520,6,34103,2023-02-14
tt4651520,7,32409,2023-02-14
tt4651520,8,16134,2023-02-14
tt4651520,9,5831,2023-02-14
tt4651520,10,7914,2023-02-14
tt4667094,1,4889,2023-02-14
tt4667094,2,2894,2023-02-14
tt4667094,3,3296,2023-02-14
tt4667094,4,3178,2023-02-14
tt4667094,5,2767,2023-02-14
tt4667094,6,1771,2023-02-14
tt4667094,7,1059,2023-02-14
tt4667094,8,601,2023-02-14
tt4667094,9,284,2023-02-14
tt4667094,10,1271,2023-02-14
tt4669264,1,588,2023-02-14
tt4669264,2,185,2023-02-14
tt4669264,3,332,2023-02-14
tt4669264,4,687,2023-02-14
tt4669264,5,2173,2023-02-14
tt4669264,6,6665,2023-02-14
tt4669264,7,7860,2023-02-14
tt4669264,8,3178,2023-02-14
tt4669264,9,670,2023-02-14
tt4669264,10,800,2023-02-14
tt4669788,1,1081,2023-02-14
tt4669788,2,217,2023-02-14
tt4669788,3,207,2023-02-14
tt4669788,4,445,2023-02-14
tt4669788,5,1420,2023-02-14
tt4669788,6,5098,2023-02-14
tt4669788,7,11836,2023-02-14
tt4669788,8,8733,2023-02-14
tt4669788,9,3306,2023-02-14
tt4669788,10,3105,2023-02-14
tt4669986,1,548,2023-02-14
tt4669986,2,186,2023-02-14
tt4669986,3,295,2023-02-14
tt4669986,4,715,2023-02-14
tt4669986,5,2094,2023-02-14
tt4669986,6,6157,2023-02-14
tt4669986,7,12388,2023-02-14
tt4669986,8,8003,2023-02-14
tt4669986,9,2583,2023-02-14
tt4669986,10,2058,2023-02-14
tt4679210,1,636,2023-02-14
tt4679210,2,110,2023-02-14
tt4679210,3,136,2023-02-14
tt4679210,4,180,2023-02-14
tt4679210,5,414,2023-02-14
tt4679210,6,867,2023-02-14
tt4679210,7,2321,2023-02-14
tt4679210,8,4756,2023-02-14
tt4679210,9,5157,2023-02-14
tt4679210,10,6884,2023-02-14
tt4680182,1,1980,2023-02-14
tt4680182,2,1359,2023-02-14
tt4680182,3,2349,2023-02-14
tt4680182,4,4191,2023-02-14
tt4680182,5,9159,2023-02-14
tt4680182,6,16790,2023-02-14
tt4680182,7,17457,2023-02-14
tt4680182,8,8509,2023-02-14
tt4680182,9,2469,2023-02-14
tt4680182,10,2027,2023-02-14
tt4682266,1,5099,2023-02-14
tt4682266,2,3351,2023-02-14
tt4682266,3,5545,2023-02-14
tt4682266,4,10123,2023-02-14
tt4682266,5,17662,2023-02-14
tt4682266,6,19122,2023-02-14
tt4682266,7,11674,2023-02-14
tt4682266,8,4668,2023-02-14
tt4682266,9,1545,2023-02-14
tt4682266,10,3331,2023-02-14
tt4682786,1,1824,2023-02-14
tt4682786,2,1258,2023-02-14
tt4682786,3,1954,2023-02-14
tt4682786,4,3202,2023-02-14
tt4682786,5,7284,2023-02-14
tt4682786,6,17832,2023-02-14
tt4682786,7,27779,2023-02-14
tt4682786,8,19932,2023-02-14
tt4682786,9,9575,2023-02-14
tt4682786,10,11177,2023-02-14
tt4682788,1,430,2023-02-14
tt4682788,2,220,2023-02-14
tt4682788,3,420,2023-02-14
tt4682788,4,907,2023-02-14
tt4682788,5,2584,2023-02-14
tt4682788,6,6028,2023-02-14
tt4682788,7,6235,2023-02-14
tt4682788,8,2494,2023-02-14
tt4682788,9,734,2023-02-14
tt4682788,10,978,2023-02-14
tt4686844,1,2400,2023-02-14
tt4686844,2,1777,2023-02-14
tt4686844,3,2132,2023-02-14
tt4686844,4,1783,2023-02-14
tt4686844,5,4820,2023-02-14
tt4686844,6,13304,2023-02-14
tt4686844,7,31065,2023-02-14
tt4686844,8,29736,2023-02-14
tt4686844,9,11950,2023-02-14
tt4686844,10,6399,2023-02-14
tt4687108,1,2497,2023-02-14
tt4687108,2,2322,2023-02-14
tt4687108,3,3762,2023-02-14
tt4687108,4,6871,2023-02-14
tt4687108,5,12326,2023-02-14
tt4687108,6,14616,2023-02-14
tt4687108,7,9446,2023-02-14
tt4687108,8,3728,2023-02-14
tt4687108,9,1152,2023-02-14
tt4687108,10,1512,2023-02-14
tt4695012,1,5556,2023-02-14
tt4695012,2,2815,2023-02-14
tt4695012,3,3968,2023-02-14
tt4695012,4,6820,2023-02-14
tt4695012,5,12772,2023-02-14
tt4695012,6,21331,2023-02-14
tt4695012,7,22690,2023-02-14
tt4695012,8,13797,2023-02-14
tt4695012,9,4186,2023-02-14
tt4695012,10,2505,2023-02-14
tt4698684,1,565,2023-02-14
tt4698684,2,318,2023-02-14
tt4698684,3,456,2023-02-14
tt4698684,4,867,2023-02-14
tt4698684,5,2504,2023-02-14
tt4698684,6,8758,2023-02-14
tt4698684,7,28494,2023-02-14
tt4698684,8,48602,2023-02-14
tt4698684,9,26225,2023-02-14
tt4698684,10,16281,2023-02-14
tt4701182,1,2633,2023-02-14
tt4701182,2,1584,2023-02-14
tt4701182,3,2769,2023-02-14
tt4701182,4,5513,2023-02-14
tt4701182,5,14134,2023-02-14
tt4701182,6,35055,2023-02-14
tt4701182,7,54421,2023-02-14
tt4701182,8,31634,2023-02-14
tt4701182,9,10071,2023-02-14
tt4701182,10,12057,2023-02-14
tt4701724,1,428,2023-02-14
tt4701724,2,340,2023-02-14
tt4701724,3,583,2023-02-14
tt4701724,4,1374,2023-02-14
tt4701724,5,3552,2023-02-14
tt4701724,6,7089,2023-02-14
tt4701724,7,5782,2023-02-14
tt4701724,8,2126,2023-02-14
tt4701724,9,577,2023-02-14
tt4701724,10,838,2023-02-14
tt4703048,1,335,2023-02-14
tt4703048,2,190,2023-02-14
tt4703048,3,444,2023-02-14
tt4703048,4,1036,2023-02-14
tt4703048,5,3113,2023-02-14
tt4703048,6,7330,2023-02-14
tt4703048,7,6466,2023-02-14
tt4703048,8,2489,2023-02-14
tt4703048,9,620,2023-02-14
tt4703048,10,721,2023-02-14
tt4714782,1,1616,2023-02-14
tt4714782,2,1126,2023-02-14
tt4714782,3,1647,2023-02-14
tt4714782,4,3070,2023-02-14
tt4714782,5,5760,2023-02-14
tt4714782,6,9439,2023-02-14
tt4714782,7,9652,2023-02-14
tt4714782,8,5480,2023-02-14
tt4714782,9,1945,2023-02-14
tt4714782,10,1456,2023-02-14
tt4728338,1,1662,2023-02-14
tt4728338,2,582,2023-02-14
tt4728338,3,986,2023-02-14
tt4728338,4,1432,2023-02-14
tt4728338,5,2826,2023-02-14
tt4728338,6,3619,2023-02-14
tt4728338,7,2920,2023-02-14
tt4728338,8,1445,2023-02-14
tt4728338,9,743,2023-02-14
tt4728338,10,4269,2023-02-14
tt4729430,1,979,2023-02-14
tt4729430,2,298,2023-02-14
tt4729430,3,401,2023-02-14
tt4729430,4,726,2023-02-14
tt4729430,5,2053,2023-02-14
tt4729430,6,6911,2023-02-14
tt4729430,7,25408,2023-02-14
tt4729430,8,50466,2023-02-14
tt4729430,9,40451,2023-02-14
tt4729430,10,34241,2023-02-14
tt4731136,1,1920,2023-02-14
tt4731136,2,1467,2023-02-14
tt4731136,3,2635,2023-02-14
tt4731136,4,5578,2023-02-14
tt4731136,5,12191,2023-02-14
tt4731136,6,24669,2023-02-14
tt4731136,7,28736,2023-02-14
tt4731136,8,15165,2023-02-14
tt4731136,9,4915,2023-02-14
tt4731136,10,4422,2023-02-14
tt4733624,1,624,2023-02-14
tt4733624,2,328,2023-02-14
tt4733624,3,512,2023-02-14
tt4733624,4,1173,2023-02-14
tt4733624,5,3545,2023-02-14
tt4733624,6,9080,2023-02-14
tt4733624,7,12032,2023-02-14
tt4733624,8,6167,2023-02-14
tt4733624,9,2209,2023-02-14
tt4733624,10,3464,2023-02-14
tt4733640,1,343,2023-02-14
tt4733640,2,226,2023-02-14
tt4733640,3,469,2023-02-14
tt4733640,4,1101,2023-02-14
tt4733640,5,2813,2023-02-14
tt4733640,6,6486,2023-02-14
tt4733640,7,6298,2023-02-14
tt4733640,8,2828,2023-02-14
tt4733640,9,781,2023-02-14
tt4733640,10,760,2023-02-14
tt4758646,1,1213,2023-02-14
tt4758646,2,885,2023-02-14
tt4758646,3,1506,2023-02-14
tt4758646,4,3279,2023-02-14
tt4758646,5,8039,2023-02-14
tt4758646,6,13838,2023-02-14
tt4758646,7,11145,2023-02-14
tt4758646,8,4782,2023-02-14
tt4758646,9,1422,2023-02-14
tt4758646,10,1661,2023-02-14
tt4761112,1,606,2023-02-14
tt4761112,2,172,2023-02-14
tt4761112,3,231,2023-02-14
tt4761112,4,430,2023-02-14
tt4761112,5,1350,2023-02-14
tt4761112,6,4998,2023-02-14
tt4761112,7,15415,2023-02-14
tt4761112,8,17640,2023-02-14
tt4761112,9,6926,2023-02-14
tt4761112,10,5500,2023-02-14
tt4761916,1,1430,2023-02-14
tt4761916,2,898,2023-02-14
tt4761916,3,1332,2023-02-14
tt4761916,4,2299,2023-02-14
tt4761916,5,4888,2023-02-14
tt4761916,6,8449,2023-02-14
tt4761916,7,7724,2023-02-14
tt4761916,8,4127,2023-02-14
tt4761916,9,1440,2023-02-14
tt4761916,10,1809,2023-02-14
tt4765284,1,1559,2023-02-14
tt4765284,2,1350,2023-02-14
tt4765284,3,2771,2023-02-14
tt4765284,4,5725,2023-02-14
tt4765284,5,12498,2023-02-14
tt4765284,6,17898,2023-02-14
tt4765284,7,12284,2023-02-14
tt4765284,8,5694,2023-02-14
tt4765284,9,2193,2023-02-14
tt4765284,10,4187,2023-02-14
tt4769836,1,1670,2023-02-14
tt4769836,2,1410,2023-02-14
tt4769836,3,2214,2023-02-14
tt4769836,4,3910,2023-02-14
tt4769836,5,8863,2023-02-14
tt4769836,6,13325,2023-02-14
tt4769836,7,9197,2023-02-14
tt4769836,8,3750,2023-02-14
tt4769836,9,1159,2023-02-14
tt4769836,10,2346,2023-02-14
tt4776998,1,71553,2023-02-14
tt4776998,2,756,2023-02-14
tt4776998,3,427,2023-02-14
tt4776998,4,702,2023-02-14
tt4776998,5,1588,2023-02-14
tt4776998,6,3741,2023-02-14
tt4776998,7,5217,2023-02-14
tt4776998,8,4083,2023-02-14
tt4776998,9,2941,2023-02-14
tt4776998,10,85840,2023-02-14
tt4777008,1,2020,2023-02-14
tt4777008,2,1172,2023-02-14
tt4777008,3,2029,2023-02-14
tt4777008,4,4245,2023-02-14
tt4777008,5,9931,2023-02-14
tt4777008,6,22724,2023-02-14
tt4777008,7,30499,2023-02-14
tt4777008,8,17704,2023-02-14
tt4777008,9,7127,2023-02-14
tt4777008,10,10748,2023-02-14
tt4779682,1,5122,2023-02-14
tt4779682,2,5051,2023-02-14
tt4779682,3,9078,2023-02-14
tt4779682,4,17188,2023-02-14
tt4779682,5,34244,2023-02-14
tt4779682,6,47366,2023-02-14
tt4779682,7,31695,2023-02-14
tt4779682,8,12753,2023-02-14
tt4779682,9,4235,2023-02-14
tt4779682,10,8009,2023-02-14
tt4781612,1,893,2023-02-14
tt4781612,2,354,2023-02-14
tt4781612,3,615,2023-02-14
tt4781612,4,1451,2023-02-14
tt4781612,5,4657,2023-02-14
tt4781612,6,13424,2023-02-14
tt4781612,7,16529,2023-02-14
tt4781612,8,6311,2023-02-14
tt4781612,9,1529,2023-02-14
tt4781612,10,1508,2023-02-14
tt4786282,1,1613,2023-02-14
tt4786282,2,1692,2023-02-14
tt4786282,3,3336,2023-02-14
tt4786282,4,7100,2023-02-14
tt4786282,5,17020,2023-02-14
tt4786282,6,35788,2023-02-14
tt4786282,7,36508,2023-02-14
tt4786282,8,17058,2023-02-14
tt4786282,9,5559,2023-02-14
tt4786282,10,7118,2023-02-14
tt4799050,1,2947,2023-02-14
tt4799050,2,2285,2023-02-14
tt4799050,3,3616,2023-02-14
tt4799050,4,6466,2023-02-14
tt4799050,5,12377,2023-02-14
tt4799050,6,12776,2023-02-14
tt4799050,7,6922,2023-02-14
tt4799050,8,2875,2023-02-14
tt4799050,9,1024,2023-02-14
tt4799050,10,2031,2023-02-14
tt4799066,1,674,2023-02-14
tt4799066,2,470,2023-02-14
tt4799066,3,736,2023-02-14
tt4799066,4,1460,2023-02-14
tt4799066,5,3053,2023-02-14
tt4799066,6,6064,2023-02-14
tt4799066,7,7605,2023-02-14
tt4799066,8,5173,2023-02-14
tt4799066,9,2538,2023-02-14
tt4799066,10,4885,2023-02-14
tt4815122,1,1156,2023-02-14
tt4815122,2,835,2023-02-14
tt4815122,3,1279,2023-02-14
tt4815122,4,2193,2023-02-14
tt4815122,5,4462,2023-02-14
tt4815122,6,8388,2023-02-14
tt4815122,7,9902,2023-02-14
tt4815122,8,5414,2023-02-14
tt4815122,9,1982,2023-02-14
tt4815122,10,2188,2023-02-14
tt4824302,1,1559,2023-02-14
tt4824302,2,1252,2023-02-14
tt4824302,3,1752,2023-02-14
tt4824302,4,3183,2023-02-14
tt4824302,5,7003,2023-02-14
tt4824302,6,10283,2023-02-14
tt4824302,7,6776,2023-02-14
tt4824302,8,3031,2023-02-14
tt4824302,9,1090,2023-02-14
tt4824302,10,1931,2023-02-14
tt4827558,1,2119,2023-02-14
tt4827558,2,1606,2023-02-14
tt4827558,3,2145,2023-02-14
tt4827558,4,3318,2023-02-14
tt4827558,5,5789,2023-02-14
tt4827558,6,7733,2023-02-14
tt4827558,7,7201,2023-02-14
tt4827558,8,4354,2023-02-14
tt4827558,9,1619,2023-02-14
tt4827558,10,1267,2023-02-14
tt4832640,1,5336,2023-02-14
tt4832640,2,870,2023-02-14
tt4832640,3,713,2023-02-14
tt4832640,4,1159,2023-02-14
tt4832640,5,2208,2023-02-14
tt4832640,6,4200,2023-02-14
tt4832640,7,7989,2023-02-14
tt4832640,8,7519,2023-02-14
tt4832640,9,5322,2023-02-14
tt4832640,10,12558,2023-02-14
tt4846232,1,1277,2023-02-14
tt4846232,2,770,2023-02-14
tt4846232,3,1193,2023-02-14
tt4846232,4,2207,2023-02-14
tt4846232,5,5566,2023-02-14
tt4846232,6,14738,2023-02-14
tt4846232,7,35973,2023-02-14
tt4846232,8,40141,2023-02-14
tt4846232,9,17413,2023-02-14
tt4846232,10,8717,2023-02-14
tt4846340,1,1930,2023-02-14
tt4846340,2,534,2023-02-14
tt4846340,3,620,2023-02-14
tt4846340,4,1355,2023-02-14
tt4846340,5,3817,2023-02-14
tt4846340,6,13375,2023-02-14
tt4846340,7,50281,2023-02-14
tt4846340,8,85758,2023-02-14
tt4846340,9,43523,2023-02-14
tt4846340,10,33909,2023-02-14
tt4849438,1,4217,2023-02-14
tt4849438,2,729,2023-02-14
tt4849438,3,678,2023-02-14
tt4849438,4,992,2023-02-14
tt4849438,5,1943,2023-02-14
tt4849438,6,3714,2023-02-14
tt4849438,7,8385,2023-02-14
